,text,user
3404,RT @tomiahonen: @realDonaldTrump Green Eggs &amp; Omaha Dr Seuss  We came by bus 'Twas all of us Our driver was Nice man named Gus  Was time to…,jan_robinson
3405,@realDonaldTrump @TuckerCarlson Maybe because is a bunch of unsubstantiated lies. https://t.co/JtXC70ZChC,RuthLangmore1
3406,@realDonaldTrump @TuckerCarlson Closing argument: non-stop personal grievance.,foundfaction
3407,@realDonaldTrump Mr. President - the rioting and thug behavior will stop with a 1 for 1 prisoner exchange program w… https://t.co/j4iMEV11lR,jtaplin1
3408,@realDonaldTrump In your sick wet dreams.,tracyealy1
3409,@realDonaldTrump Look a buffoon spending American tax payer dollars on a helicopter to host a super spreader event… https://t.co/6BjUOSOflh,ProudToBeLiber1
3410,@realDonaldTrump He should focus on the fact that half of these people died on nursing homes that were mismanaged b… https://t.co/zkDl7EzcnI,Kurt86095271
3411,"@realDonaldTrump @TuckerCarlson donny baby,IF YOU ONLY HAD A CLUE YOU WOULD BE CALLING FOR A VIBRANT PARTICIPATORY… https://t.co/8Da2ywAgFZ",DRPAULTEICH
3412,@realDonaldTrump @TuckerCarlson Because it’s not true.  Stop lying to the American People.  Start packing please.,Holly18564871
3413,@realDonaldTrump Holy fuck I wish you had actually caught it and died from it.,AliceCa78064549
3414,@realDonaldTrump @KellyannePolls @PressSec @Scavino45 @hogangidley45 @markmeadows @PeterNavarro45 @BMorgenstern45… https://t.co/oMgTd09Zxj,MMennola
3415,@realDonaldTrump @TuckerCarlson Because it’s not true and anyone with even a little common sense knows it.,BGHCol
3416,@realDonaldTrump @TuckerCarlson https://t.co/JX8eE2bsR7,bib_jr
3417,RT @RWTrollPatrol: @realDonaldTrump @TuckerCarlson Trump is using the presidency to escape prosecution and pay back his debts to Putin. Thi…,tylerswifthex
3418,@realDonaldTrump @TuckerCarlson It's amazing.  Twitter still hasn't blocked your account from the amount of BS and lies you spread daily,calisandstorm
3419,@realDonaldTrump @TuckerCarlson Because it's all hearsay bullshit https://t.co/ct07cVMRFf,OliverBrickley
3420,@realDonaldTrump @TuckerCarlson I can’t wait until you’re out of office and you get blocked by Twitter for promoting false stories.,AGreco01
3421,"@realDonaldTrump The Dow plummets more than 800 points as Covid-19 cases soar...complete failure, Dumb J Chump.",InsideSaints
3422,@realDonaldTrump @TuckerCarlson Maybe because it’s #FakeNews https://t.co/LmGX9ZCgKX,FirenzeMike
3423,@realDonaldTrump ni en pedo https://t.co/GnEMKRkaOz,marianxwalls
3424,"@realDonaldTrump Thank you @realDonaldTrump! You just donated $2,378 to #defeatbytweet!   You’ve now donated a tota… https://t.co/a7o9HW5qM3",DefeatByTweet
3425,RT @itsJeffTiedrich: @realDonaldTrump not paying your contractors makes you a thief. bilking your investors makes you a fraud. that rat's n…,winehex
3426,@realDonaldTrump @TuckerCarlson Yes cuz it's not true or verified,LynottPhillip
3427,@realDonaldTrump @TuckerCarlson They're all #CriminalMinds #LockThemAllUp,JoLearAVO
3428,@realDonaldTrump @TuckerCarlson I watched the Tucker interview and he didn’t even allege any corruption...,BrockLanders14
3429,@realDonaldTrump https://t.co/MdVJhIkJDb,MichaelOrton
3430,@realDonaldTrump @TuckerCarlson Because its lies. Realy Donald give it up.,campinghouse1
3431,"@realDonaldTrump @TuckerCarlson Thank you @realDonaldTrump! You just donated $2,378 to #defeatbytweet!   You’ve now… https://t.co/jG4jD7jgYy",DefeatByTweet
3432,@realDonaldTrump @TuckerCarlson projection and diversion. only the stupid trumpers who go maskless are buying your b.s,juliasharons
3433,RT @AhmedBaba_: @realDonaldTrump @TuckerCarlson It’s a fake allegation that even the WSJ debunked. https://t.co/ULtdZz8J2N,OlalekanAmos7
3434,@realDonaldTrump @TuckerCarlson You ready? Fake news.,enkapsulant78
3435,RT @OwnRules: @realDonaldTrump Know your criminals: https://t.co/SwYQlR4yQ0,Konethe1
3436,"@realDonaldTrump Incredible evening as he stranded thousands of his supporters in the dark, in the cold and took off on Air Force One.",dac102362
3437,@realDonaldTrump https://t.co/jcUFPtZebr,Boone_FWM
3438,@realDonaldTrump @TuckerCarlson There is no physical proof if that.  This is all you have for this election  and it… https://t.co/dcNL4tnicH,BrendaHardiman2
3439,@realDonaldTrump @TuckerCarlson https://t.co/D0WMHuKju9,Scr0dman
3440,@realDonaldTrump and still  no comprehensive healthcare plan.,kdcnett
3441,"@realDonaldTrump @TuckerCarlson Maybe Twitter, Facebook and Google is a part of it. Anyway will @Twitter gonna susp… https://t.co/gIW3aWnQWr",CKChong90937746
3442,@realDonaldTrump One his responsible and it's not you,BoucherRichard5
3443,@realDonaldTrump Are you jealous that he can walk down a flight of stairs without help?,nanticokesaponi
3444,@realDonaldTrump So this is what you wanted Proud Boys to standby for.,David_C68
3445,@realDonaldTrump @TuckerCarlson Is that the same Tucker Carlson that has no sponsors because of his racist and lie filled rants?,nickrogone2d
3446,@realDonaldTrump @TuckerCarlson DONALD TRUMP  👉Friend to the rich (tax cuts) 👉Friend to dictators (don’t ask) 👉Frie… https://t.co/PMkimM2cr0,EthicalRenewal
3447,@realDonaldTrump @TuckerCarlson https://t.co/UxYQjoQcdR,Rundmc_1958
3448,@realDonaldTrump WTF? People this schmuck has his head buried in the sand and has negligently murdered thousands...… https://t.co/70rampwtig,MrPoconos
3449,@realDonaldTrump nope. don't work for losers,PaulJDugas1
3450,@realDonaldTrump https://t.co/cFTi73QOFd,toni_mcclory
3451,@realDonaldTrump @TuckerCarlson You’re upset because social media won’t pedal your lies?,1bowlbalabusta
3452,RT @Hnhb22554210: @realDonaldTrump https://t.co/aXYGksh3MG,WellesleyRock
3453,@realDonaldTrump  nice going  #VoteBlueDownBallot https://t.co/7rr9T6IIV6,MsFitness3
3454,@realDonaldTrump @FoxNews Liar,ChrisHall305
3455,@realDonaldTrump @TuckerCarlson Because it's ALL LIES,colo_proto
3456,@realDonaldTrump @TuckerCarlson Boo Hoo! Twitter won’t let you lie:/,thedamntimes
3457,@realDonaldTrump @TuckerCarlson Maybe because it's a bunch bullsh*t made up by Jr and Rudy and highly misrepresente… https://t.co/FfTP3pXoub,TheLastSquatch
3458,"@realDonaldTrump Massive crowd who was paid and bussed in left stranded. He loves crowds, just hates the people in them.",Aidanmj128
3459,@realDonaldTrump @TuckerCarlson Fake news! HOAX!,MakrozaHelen
3460,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",Chrismmoser2
3461,"RT @OwnRules: @realDonaldTrump Must admit, Agolf, you've provided the funeral industry an awesome boost. https://t.co/gq66PFWGKn",smaltzExTrumper
3462,@realDonaldTrump And you left them all stranded because you don't really care about ordinary citizens https://t.co/fQOcLvORiy,RRuss60
3463,"@realDonaldTrump SOCIALIZED farming! Why does taxpayers' money (yes, Trump, it IS taxpayers' money) have to be paid… https://t.co/71jztD1Msf",TheGoodSaint
3464,@realDonaldTrump stocks crash on Trump’s abysmal management of the economy! https://t.co/rKc0PJQ18u,Pfhals
3465,"RT @RWTrollPatrol: @realDonaldTrump @TuckerCarlson As an Evangelical, Julie knows there are ""biblical grounds for giving people a second ch…",ctgilbert75gma1
3466,RT @nancylevine: @realDonaldTrump @TuckerCarlson Because the Hunter Biden #disinformation campaign is more Trump Brand Bullshit® #Vote #Bid…,nancylevine
3467,RT @JasonBo48958756: @realDonaldTrump It looks like a lot of your supporters will not only be getting covid-19 but will be getting pneumoni…,joecare86168302
3468,RT @RWTrollPatrol: @realDonaldTrump @TuckerCarlson Trump is using the presidency to escape prosecution and pay back his debts to Putin. Thi…,socialmissfit3
3469,@realDonaldTrump Is that because you'll stop talking about it.  Ignoring it's doesn't make it go away,Louarmstrongyyc
3470,@realDonaldTrump Vote Biden,HollyCo54835862
3471,@realDonaldTrump @TuckerCarlson But people are hearing about it lots of people watch tucker and other news outlets… https://t.co/RpvxwiNR7I,singerplg
3472,"@realDonaldTrump Good God, you are a fücking moron.",farbav
3473,"@realDonaldTrump @TuckerCarlson You haven’t said one word about people almost freezing to death, being stranded out… https://t.co/MqR3eZx6Yw",Linnzyee
3474,RT @keepintouch1: @realDonaldTrump @TuckerCarlson https://t.co/gJGK2clqEO,keepintouch1
3475,@realDonaldTrump @TuckerCarlson maybe the problem is it is a faux news story...,BlevinsVestal
3476,@realDonaldTrump @TuckerCarlson Shut Down Twitter,Dylan2Argent
3477,@realDonaldTrump #LeaveOurWhitehouse https://t.co/BpQT8WkFfI,MaryCla01659050
3478,@realDonaldTrump @TuckerCarlson Cause they have standards and are not letting you lie your ass off on their platform! Way to go twitter!!,KrissyMaeJohns1
3479,@realDonaldTrump While you were president?,laurie25448946
3480,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",ToxicAv36338995
3481,@realDonaldTrump With Covid cases rising he continues to put people in danger. So not only does he not care about t… https://t.co/qOyVTEk4kW,courseofevents2
3482,@realDonaldTrump @TuckerCarlson Rawhide Jake &amp; Elwood  Keep walkin walkin walkin My ankles are swollen Kept our bus… https://t.co/EdI0kPDvCB,tomiahonen
3483,@realDonaldTrump Selfish much?,JHranica
3484,@realDonaldTrump @realDonaldTrump  IMPEACHED. REMEMBER?,SpurlessSeattle
3485,"@realDonaldTrump No, because you stiffed workers and destroyed historic land marks!",beeryt
3486,"@realDonaldTrump @TuckerCarlson It's a conspiracy, my friend, to exclude you.",hLzjKBTyhA5zzh9
3487,"@realDonaldTrump And I'll be watching the watchers, praying that they fuck up.",WadeGaskill
3488,"@realDonaldTrump Vote this astrocity out.  And everyone of his enablers. As over 227,000 Americans have died don’t… https://t.co/dH1qFJyQ6I",PetuniaK325
3489,"@realDonaldTrump @TuckerCarlson #TRUMP2020ToSaveAmerica  Trump, it was not a flawed act. It is a crime against huma… https://t.co/oyH5yday1B",MariaSo92340189
3490,"@realDonaldTrump Trump failed failed failed! The biggest failure in American history! 8 million cases, 225,000 dead… https://t.co/Bjz4LTGydX",ChrisGomber
3491,@realDonaldTrump Lol,russianBot4416
3492,@realDonaldTrump @TuckerCarlson Look at the trending stories on twitter. It’s complete bullshit.,Bluewater22
3493,@realDonaldTrump What about social distancing and CORONA,banquet007
3494,@realDonaldTrump @TuckerCarlson Bias... They are all bias,spaintrad
3495,@realDonaldTrump @TuckerCarlson Well that is because Tuck is swingin' on yer nuts. You two are cute together.,pearson_justin
3496,@realDonaldTrump REPUBLICANS DICTATOR TAKING CARE OF THE CORONA-VIRUS  !!😡😡😡😡😡😡😡😡😡😡😡😡😡 https://t.co/sYADOtRKQI,RaulHer77642788
3497,"@realDonaldTrump Mr President, this suppression of news related to the Biden family by 90% of the mainstream news a… https://t.co/HvYNiADf9O",AlanSHazell1
3498,@realDonaldTrump @TuckerCarlson Les batailles de pouvoir qui font rage sur votre planète aujourd’hui font partie de… https://t.co/cND5hOp8uK,amadoue30
3499,@realDonaldTrump @TuckerCarlson Fix the stock market. It's crashing because of how you're dealing with covid and stimulus .,DSDTofA
3500,@realDonaldTrump https://t.co/VHUdQM8IYk,JamiMilson4
3501,@realDonaldTrump “Incredible evening” indeed. You left your supporters stranded in freezing weather.… https://t.co/86XlJlhNSh,JayDen5210
3502,RT @KiachaMalone: @realDonaldTrump @TuckerCarlson Maybe it’s because it’s against Twitters rule to spread false information about the elect…,ko64445984
3503,@realDonaldTrump @TuckerCarlson Your daily reminder ! https://t.co/t6Yed24LQ6,ChakriFL
3504,@realDonaldTrump @TuckerCarlson Everyone knows that Tucker exaggerates and lies. Fox's own lawyers!!! said people s… https://t.co/s7aSFvoh37,PRodSpeaks
3505,RT @RWTrollPatrol: @realDonaldTrump Even Fox news knows Trump is toast and that he's going to destroy the republican party.   https://t.co/…,BuddyCompo
3506,@realDonaldTrump @TuckerCarlson Buy twitter if you want to control it for a platform for your lies and misstatements.,cyncon
3507,@realDonaldTrump @TuckerCarlson BREAKING NEWS: Trump Lied to US Voters When He Said in the Third Presidential Debat… https://t.co/JEq80ikNA2,jeffschlueter1
3508,"@realDonaldTrump @TuckerCarlson Bahaha, Tucker Carlson.  FoxNews is not a real news network. LOL  Phony, like you a… https://t.co/efZxBmxeLP",JDubSense
3509,@realDonaldTrump @TuckerCarlson Tucker Carlson is a hack.,BuceLacroix
3510,"RT @RWTrollPatrol: @realDonaldTrump @TuckerCarlson As an Evangelical, Julie knows there are ""biblical grounds for giving people a second ch…",J05478844
3511,@realDonaldTrump @TuckerCarlson FAKE NEWS! SAD.,ludopelli
3512,@realDonaldTrump #TrumpOwnsEveryDeath https://t.co/4A5mIEdXgy,HolleyA
3513,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",tylerswifthex
3514,@realDonaldTrump @TuckerCarlson https://t.co/Zs5XPt3Jhy,benfer_bob
3515,@realDonaldTrump No way in hell.,always92234822
3516,@realDonaldTrump How about a video of you immediately leaving on AF1 while they stand in freezing temps for hours v… https://t.co/qbfuSie5WQ,r4_
3517,@realDonaldTrump Trump can't walk down those stairs! 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,kylew978
3518,@realDonaldTrump https://t.co/FuNJcUnz8J,mikesmith559
3519,"@realDonaldTrump @TuckerCarlson After you win next week, these guys are going have a lot of difficult questions to answer.",ArthurBraby
3520,@realDonaldTrump Yeah incredible how you don’t give a crap,dwhutesnske
3521,RT @lesleyabravanel: @realDonaldTrump Where is the love for the old peeps who were rushed to the hospital last night because they listened…,Kristen04125925
3522,@realDonaldTrump @TuckerCarlson And here I thought the biggest story was the greatest American mass death event since WW II.,nooshbucket
3523,@realDonaldTrump @TuckerCarlson Fake News. Fake news outlet and a Fake potus. So it goes...,PortPublicus
3524,@realDonaldTrump @TuckerCarlson This is corruption. Real corruption https://t.co/hRoV3sUIzy,kofibaah2020
3525,@realDonaldTrump You're a monster in a cheap ass suit.,muller10
3526,@realDonaldTrump @TuckerCarlson 👇🏽👇🏽👇🏽👇🏽 https://t.co/t74TFAaNmO,jmrivera34
3527,@realDonaldTrump @TuckerCarlson Case it's lies unlike all your criminal activities.,randy_osmond
3528,@realDonaldTrump @TuckerCarlson https://t.co/F8sBxvk4gn,LawIbbetson
3529,@realDonaldTrump @TuckerCarlson Even more amazing they allow you to post lies!,JulannBR
3530,"@realDonaldTrump @TuckerCarlson ""Covid, Covid, Covid."" ""Cages, Cages, Cages."" ""Emoluments, Emoluments, Emoluments.""… https://t.co/nLQCKnun1j",lovroflaughs
3531,@realDonaldTrump You gave these people hypothermia because your campaign failed to bus them back to their cars afte… https://t.co/WUa8ICqlud,rebekahkfreitas
3532,RT @AnIllicitWriter: @realDonaldTrump ‘I’ll never vote for him again.’ — These farmers have turned on Trump https://t.co/ewD6boV7kZ,Spike9151
3533,@realDonaldTrump @TuckerCarlson Because the Hunter Biden #disinformation campaign is more Trump Brand Bullshit®… https://t.co/MxcWEt7wim,nancylevine
3534,@realDonaldTrump @TuckerCarlson Yeah because it’s “fake news”. I put it in verbage you would understand.,mamala_la_la_la
3535,@realDonaldTrump @TuckerCarlson He can't even take care of his own supporters.  https://t.co/yXgfGS3MSL,jeffrobin1comc1
3536,RT @macarthur54: @realDonaldTrump Did you watch Obama's speech? Isn't he incredible? https://t.co/ScDMcV6HB3,GammyDenise
3537,@realDonaldTrump @TuckerCarlson Because it's a non story and no one cares.,kkearns
3538,@realDonaldTrump @TuckerCarlson https://t.co/iuDToHaS5d,bib_jr
3539,.@realdonaldtrump https://t.co/WVXsBxsd6a,thetrumpwatcher
3540,"@realDonaldTrump @TuckerCarlson Because there is NO CORRUPTION to speak of, you NIMROD!!",levine_debra
3541,@realDonaldTrump @TuckerCarlson Declare martial law and shut them down ASAP Declare Martial Law on Washington this… https://t.co/6lIueYLKCl,VideoView13
3542,RT @RWTrollPatrol: @realDonaldTrump New Biden campaign ad narrated by Sam Elliott.   We can do this America! Get out and #VoteEarly #FlipTh…,carcasel
3543,@realDonaldTrump Probably because it never happened. You fucking made it up,JohnVerga7
3544,RT @ReesusP: @realDonaldTrump We have Americans dying from your rallies and the economy is tanking. Wall Street has lost confidence in you.…,Tarquin_Helmet
3545,@realDonaldTrump @TuckerCarlson What do you know Joe?,dpdmbatmir
3546,"@realDonaldTrump I'LL BE HAPPY TO VOLUNTEER, ONLY IF I CAN TELL VOTERS WHAT A MORON U ARE !!! I'LL EVEN PROMISE TO… https://t.co/WddGyA8MII",Artichoke98
3547,@realDonaldTrump @TuckerCarlson Amazing Faux news isn’t taking about your family. Swampy Trump’s businesses have “r… https://t.co/1OzVqquV04,SaintBroseph101
3548,@realDonaldTrump @TuckerCarlson It’s time to shut them down,rmjonesy34
3549,@realDonaldTrump @TuckerCarlson https://t.co/BwRHCRKpIH,VeronicaFNP
3550,@realDonaldTrump Stocks down,WilliamCShimsho
3551,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",bjacob01
3552,RT @RWTrollPatrol: @realDonaldTrump Even Fox news knows Trump is toast and that he's going to destroy the republican party.   https://t.co/…,RonnieBissinger
3553,"@realDonaldTrump @TuckerCarlson Dona Cilene foi mais uma brasileira que aos seu 78 anos de idade, mesmo enfrentando… https://t.co/7mDnCXDljI",severinojlperei
3554,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",nasty_broad
3555,RT @carolyn_from: @realDonaldTrump https://t.co/8eWEmNlPKH,leafbreaker77_e
3556,"@realDonaldTrump @TuckerCarlson Hey a******, pay your bus drivers next time okay?",WideAngle_
3557,@realDonaldTrump On my way frozen fans....to cold to vote stay home and warm. He is all set on votes.,loramckenna5
3558,RT @MeidasTouch: @realDonaldTrump @TuckerCarlson Yikes,monkeybone64
3559,@realDonaldTrump Drain it Boss!!!!,BathsWarren
3560,"RT @HKrassenstein: @realDonaldTrump Just like you left your own supporters stranded in Omaha last night, you are leaving America stranded w…",BudMcKibban
3561,"@realDonaldTrump @TuckerCarlson Some of your tweets have been blocked on Twitter, too. Because they're lies. Maybe… https://t.co/KykXYJ2N9l",RexPoliticalDog
3562,"@realDonaldTrump Nice job, skippy.  That rotor-wash should really help spread the covid around.  #TrumpVirus",ComedyNanaimo
3563,"@realDonaldTrump @TuckerCarlson ALPHA BANK server. Sound familiar, Diaper Load?",Carolinafairy1
3564,@realDonaldTrump @TuckerCarlson But it is so fun to watch you stomp around about it !,FrankGolesic
3565,@realDonaldTrump Amazing,jimbral
3566,"@realDonaldTrump DISAGREE....IN MY OPINION, THE TALK WILL BE MILLIONS OF UNEMPLOYED, SITTING ON OUR ASSES IN A TENT… https://t.co/y5HyFBa56y",collins_wr
3567,"RT @JeffreyGuterman: @realDonaldTrump You are a sadist, @realDonaldTrump.",MicaelsRuben
3568,RT @Candour99: @realDonaldTrump @TuckerCarlson Two lethal combinations:  1) The Trump campaign is the Fyre Festival on COVID-19 steroid coc…,socialmissfit3
3569,@realDonaldTrump @TuckerCarlson OMG give it up there is no Biden corruption but we sure would like to know about th… https://t.co/3qJt4cTz3v,mamajones501
3570,@realDonaldTrump 🖕🤡🖕,zimmerman_56
3571,"RT @the_resistor: @realDonaldTrump @JoeBiden WILL Make the USA UNITED Again  @realDonaldTrump keeps LYING &amp; Talking about The ""Red Wave"" th…",WeAreWakanda_
3572,@realDonaldTrump @TuckerCarlson Because it's not true!,CharonLucas1
3573,@realDonaldTrump Давай дави их Донни,kroschka_marla
3574,@realDonaldTrump @TuckerCarlson Because it’s all bullshit. It’s made up. It’s fake. Tucker Carlson reporting it is… https://t.co/lvsuidWBJX,XxAdamCxX
3575,@realDonaldTrump and still  no comprehensive healthcare plan.,kdcnett
3576,@realDonaldTrump I’d love to but we have no in person voting here in Washington state.,Katheri19031159
3577,@realDonaldTrump @TuckerCarlson Sound like your diaper needs changing,YourLancer
3578,RT @HKrassenstein: @realDonaldTrump You literally left these people out in the cold to freeze.  7 people ended up in the hospital for hyper…,bonnie_london
3579,@realDonaldTrump @TuckerCarlson 😳B-but😭mom!😡i😏wanna🥺go🙄to🤬McDonald’s😀because🧐they😟have🥱ńägîtö👹kömâędã👺on😏the😽McDona… https://t.co/J990vd8Lwd,YoKaminari
3580,@realDonaldTrump @TuckerCarlson Because we all know it’s a pack of lies,tresschull57
3581,"@realDonaldTrump @TuckerCarlson ... shouldn’t you be presidenting, or whatever",paulfow74139063
3582,RT @UncleSa02170116: @realDonaldTrump @TuckerCarlson R u ready for the grand finale?   https://t.co/vrqj3hqcO6,anubis7914
3583,"@realDonaldTrump ‘Lapdog press’ blacks out explosive Tony Bobulinski claims as CNN, MSNBC, NYT, WaPo skip story… https://t.co/1ehuXWHZNB",Michael11946712
3584,@realDonaldTrump @TuckerCarlson Is this the one with Masturbatory Rudy and the blind eye witness? Can’t keep the co… https://t.co/neelRjWZwO,rhholt
3585,@realDonaldTrump  https://t.co/dHmmDvRauN,somirankarmakar
3586,"RT @WideAngle_: @realDonaldTrump Hey a******, why wouldn't you pay the bus drivers?  Six more days. https://t.co/yKZ4B0EO5d",mountaincatrina
3587,@realDonaldTrump STIMULUS NOW!! STIMULUS NOW!! STIMULUS NOW!! STIMULUS NOW!! STIMULUS NOW!! ENOUGH GAMES!!!!!!!!!,Neal5150
3588,"RT @RWTrollPatrol: @realDonaldTrump As an Evangelical, Julie knows there are ""biblical grounds for giving people a second chance."" But afte…",WakeUp80925827
3589,"@realDonaldTrump #delusionaldonald, if you were ""winning big"" in Florida, you wouldn't have to be spending so much… https://t.co/y3sQeN0yub",LincolnSteffen2
3590,@realDonaldTrump Not the kind of “smarts” relevant to the job you currently hold.,ssinton
3591,"@realDonaldTrump Attention:  All aspiring militia, stupid rednecks &amp; closeted eunuchs - here is your chance to inti… https://t.co/MiB3cIsaGN",GymJShittyTeeth
3592,"@realDonaldTrump @TuckerCarlson Because it's not the Truth, not that you would know what the Truth was… https://t.co/wti2pfkamw",ibetthat1
3593,@realDonaldTrump @TuckerCarlson https://t.co/ZiMSxqeIlI,blkhawk666
3594,@realDonaldTrump Seriously this only emphasizes your lack of regard for the health and welfare of your followers. S… https://t.co/wJWkXmZ9iw,TinaDoddtina
3595,@realDonaldTrump #TraitorTrump left America out in the cold with COVID-19,johnmerb
3596,@realDonaldTrump @TuckerCarlson Trump lies every time he speaks #VoteHimOut #VoteBlueLikeYourLifeDependsOnIt,iamsnookems
3597,@realDonaldTrump @FabioQanon @TuckerCarlson Portugal are with you 🇵🇹,CidliaValverde1
3598,@realDonaldTrump @TeamTrump @TuckerCarlson https://t.co/dTQaRyPidC,ShantanuP999
3599,@realDonaldTrump @TuckerCarlson Voter fraud will be rampant!,MarianMarijean
3600,@realDonaldTrump @TuckerCarlson Because it’s a made up lie.,elizbirckhead
3601,RT @RWTrollPatrol: @realDonaldTrump Crushing new film from @DonWinslow narrated by emmy award winning @Jeff_Daniels #AmericaNeedsMichigan…,smaltzExTrumper
3602,@realDonaldTrump Is there a bus involved.😂😂😂😂,keith_kowalczyk
3603,@realDonaldTrump @TuckerCarlson Zzz,MAGAts2020
3604,@realDonaldTrump REMOVE AND REPLACE THE REPUBLICAN STENCH HYPOCRITES ! VOTE! VOTE! VOTE! VOTE! VOTE! VOTE! VOTE!,ChemicalsOil
3605,@realDonaldTrump He needs you to watch for his pole lost at sea. https://t.co/XL2sLT2PGz,JayDavidMurphy
3606,@realDonaldTrump You don’t really think that Biden is actually going to get rid of The oil industry and Fracking. W… https://t.co/1XtAuldH8F,PhilipLSulliva1
3607,@realDonaldTrump LMAO!!! https://t.co/WsB5z85cO1,CarlosHide2
3608,@realDonaldTrump @TuckerCarlson Its typical of every fake news social media they are pushing the truthful news out… https://t.co/BdlwZPQvlK,Rblomstrom3
3609,@realDonaldTrump @TuckerCarlson Is that what you've been talking about in your hate rallies? https://t.co/z8cFBoqzLx,OwnRules
3610,"@realDonaldTrump No one shows up at Biden""s events. Is there CHEATING in polls &amp; election? CCP+ Wallstreet + Billio… https://t.co/YmtG8plgBQ",Lemuraaa
3611,"@realDonaldTrump @TuckerCarlson I feel for you, Facebook censored some Biden memes on me and flagged me suspicious,… https://t.co/wdkGCQeJrb",kennyleungnyc
3612,@realDonaldTrump @TuckerCarlson Now you know how the Armenians feel  Mr.@realDonaldTrump . When media has been grea… https://t.co/UcUGYyVBCe,AZeneian
3613,@realDonaldTrump @TuckerCarlson https://t.co/W9EL8QYJ8e,ChakriFL
3614,@realDonaldTrump @TuckerCarlson Who will be next president,abdullahsubiae
3615,@realDonaldTrump @TuckerCarlson Stop spreading lies and COVID.,mommydourest
3616,@realDonaldTrump @Mike_Pence https://t.co/yGjEJHmteI,WernerBrover
3617,"@realDonaldTrump @TuckerCarlson President Chaos Von Covid lies, and stirs the pit for his own entertainment. I've n… https://t.co/RnGgxulQju",DawnLClayton
3618,@realDonaldTrump @TuckerCarlson https://t.co/zB484llQMr,ScotiaGirl68
3619,@realDonaldTrump @TuckerCarlson https://t.co/8rr4RiurCR,riahendriks59
3620,"@realDonaldTrump Hey stupid, you left a bunch of folks freezing in a hangar after you disappeared",chipsmercier
3621,@realDonaldTrump She never tried a case and has 15 years teaching experience- accomplished ?,rmfcjr
3622,@realDonaldTrump W!!!     T!!!     F!!! https://t.co/sy0KEZ1t2p,Alienation2020
3623,@realDonaldTrump Reported @TwitterSupport,taru_sisko
3624,@realDonaldTrump Trump proved one thing.  There is no shortage of fucking stupid people willing to buy snake oil in America.,WWoodUK
3625,@realDonaldTrump @TuckerCarlson Because it's a garbage story. You must be pretty special... SMH...,STorouk
3626,@realDonaldTrump @TuckerCarlson Let’s talk about the bank accounts you conveniently forgot about.  How about your l… https://t.co/rzxQPZj4tG,CindarooFla
3627,@realDonaldTrump Trump leaves Crowd on ice...and by the way who has replaced dicey sycophant Kayleigh as Press Secr… https://t.co/y26fJFf891,Onlimoi
3628,@realDonaldTrump https://t.co/X0FB3RVp5L,scopel_a
3629,"@realDonaldTrump @TuckerCarlson It’s corrupt lies - no one buys it, @realDonaldTrump. You’re a Russian and Chinese… https://t.co/3A5GBwWXE0",RyanPed26160634
3630,@realDonaldTrump @TuckerCarlson @realDonaldTrump  POST THE VIDEO!,usa_minute
3631,@realDonaldTrump @TuckerCarlson https://t.co/gJGK2clqEO,keepintouch1
3632,"@realDonaldTrump Am 57yrs old, with no where to turn, am in need of a hand up. no date on when I will be called bac… https://t.co/cAvCe5PNeh",Terri_S_Malott
3633,@realDonaldTrump Thanks for reminding everyone  you had bail out our farmers with $28 BILLION worth of tax dollars… https://t.co/fzuEGjX9F7,JasonDeeWillis
3634,"RT @AndyOstroy: @realDonaldTrump @TuckerCarlson Because it's FAKE, just like you...",WinterwolfRon
3635,@realDonaldTrump https://t.co/MAniGv7nhk,LAboxingfan
3636,@realDonaldTrump I hope that putting all of those people at risk is worth the 1 Electoral Vote!!!,Jeffdw152
3637,@realDonaldTrump @TuckerCarlson Probably because there is zero evidence and Tucker Carlson is a joke of a human being.,__Yggy__
3638,@realDonaldTrump Bet they were less enthusiastic when the buses didn't show up.,JDawson15819290
3639,@realDonaldTrump @TuckerCarlson cry baby cry,datblackindian
3640,@realDonaldTrump @TuckerCarlson Any company operating in the US that inhibits our freedoms should be banned. They w… https://t.co/oz0VnVQuIi,kimmysue99
3641,@realDonaldTrump @TuckerCarlson BBC has said nothing either. #fakenews,RashidLuswa
3642,@realDonaldTrump Desperate,arnie_w_coconut
3643,@realdonaldtrump #cullinHisHurd https://t.co/gqEpzDGelE,DShones1
3644,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",8pointedstar
